date,open,high,low,close,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
2021-10-07,1757.9,1762.4,1752.8,1762.4,336,1751.8143,1778.8667,1798.1289,0.1762,0.7435,0.8234,51.3393,-9.1484,-10.6094,1806.3715,1722.3685
2021-10-08,1756.3,1780.0,1754.2,1757.0,254,1755.3286,1777.8533,1796.5489,-0.3064,0.7299,0.8239,51.9578,-8.6119,-10.2099,1803.1178,1722.3622
2021-10-11,1754.6,1757.8,1752.2,1756.6,128,1759.7714,1776.2933,1794.8578,-0.0228,0.6911,0.8043,47.7199,-8.1252,-9.7929,1799.4537,1722.7063
2021-10-12,1758.3,1768.0,1749.8,1751.9,139,1759.4286,1774.0833,1793.5533,-0.2676,0.3196,0.7864,39.0266,-8.0263,-9.4396,1794.8866,1723.3234
2021-10-13,1793.7,1794.5,1760.8,1760.8,150,1758.9,1772.2467,1792.1122,0.508,0.297,0.7947,47.3214,-7.1474,-8.9812,1785.9924,1727.9277
2021-10-14,1796.7,1799.9,1792.0,1792.2,337,1762.8857,1771.5367,1790.9533,1.7833,0.7478,0.8658,66.825,-3.8725,-7.9594,1785.776,1728.074
2021-10-15,1767.2,1795.4,1766.6,1794.5,874,1767.9143,1770.9133,1789.8378,0.1283,0.7166,0.8663,66.9037,-1.079,-6.5833,1792.1086,1725.3114
2021-10-18,1764.8,1770.1,1759.5,1761.6,266,1767.8,1768.9367,1788.4367,-1.8334,1.0787,0.9217,57.4627,-1.5026,-5.5672,1792.459,1725.941
2021-10-19,1769.7,1785.0,1767.5,1777.6,51,1770.7429,1767.3333,1787.0667,0.9083,1.1185,0.9379,64.4686,-0.5411,-4.562,1794.2197,1725.7203
2021-10-20,1784.1,1785.6,1774.0,1774.6,127,1773.3143,1767.0967,1786.0489,-0.1688,1.1241,0.8293,66.1195,-0.0208,-3.6538,1793.911,1725.819
2021-10-21,1781.2,1785.7,1781.0,1782.0,146,1777.6143,1766.54,1785.1111,0.417,1.1113,0.8134,60.5806,0.9773,-2.7275,1795.9765,1725.2735
2021-10-22,1795.5,1806.9,1784.0,1787.1,532,1781.3714,1766.4567,1784.3078,0.2862,1.1058,0.8102,58.9825,2.155,-1.751,1799.3384,1725.6516
2021-10-25,1806.0,1809.0,1794.0,1794.3,140,1781.6714,1766.6067,1784.1133,0.4029,0.88,0.8136,61.2952,3.6275,-0.6753,1803.6988,1725.5512
2021-10-26,1792.7,1808.8,1788.6,1808.8,359,1783.7143,1767.1867,1784.4811,0.8081,0.93,0.8264,67.3928,5.8966,0.6391,1809.9818,1726.1882
2021-10-27,1797.9,1798.1,1791.5,1791.5,543,1787.9857,1766.78,1784.7333,-0.9564,0.6361,0.8362,59.2971,6.227,1.7567,1810.6116,1731.4684
2021-10-28,1801.6,1807.3,1795.5,1795.5,452,1790.5429,1766.8667,1784.8678,0.2233,0.5654,0.83,62.4113,6.7341,2.7521,1809.2341,1739.846
2021-10-29,1783.0,1797.0,1774.6,1793.1,583,1793.1857,1768.01,1785.0056,-0.1337,0.5623,0.7484,61.6168,6.8631,3.5743,1810.7453,1742.2148
2021-11-01,1795.1,1795.1,1786.7,1787.5,142,1793.9714,1769.2,1785.1011,-0.3123,0.572,0.7468,61.2658,6.4393,4.1473,1811.7458,1743.5142
2021-11-02,1788.7,1795.5,1787.7,1790.5,213,1794.4572,1770.1433,1785.2433,0.1678,0.5654,0.7405,59.7633,6.2732,4.5725,1812.9125,1744.9675
2021-11-03,1763.6,1768.0,1761.8,1768.0,108,1790.7,1769.8533,1785.1144,-1.2566,0.7113,0.7632,41.5503,4.2767,4.5133,1812.5008,1746.2492
2021-11-04,1793.0,1798.2,1776.2,1776.6,103,1786.1,1770.18,1785.1122,0.4864,0.6417,0.7613,44.0134,3.3498,4.2806,1812.2744,1747.8956
2021-11-05,1816.4,1817.1,1794.9,1794.9,239,1786.5857,1771.6867,1785.4878,1.0301,0.7146,0.7592,62.3425,4.0452,4.2336,1812.8839,1751.0761
2021-11-08,1827.4,1827.4,1816.9,1817.0,261,1789.6571,1773.8633,1785.9467,1.2313,0.8491,0.7874,63.9716,6.3069,4.6482,1817.2371,1752.7629
2021-11-09,1830.2,1832.7,1820.7,1826.1,170,1794.3714,1776.7467,1786.4733,0.5008,0.8448,0.7748,67.5051,8.733,5.4652,1821.9702,1755.4498
2021-11-10,1847.6,1865.0,1824.9,1825.8,795,1799.8429,1779.86,1786.9078,-0.0164,0.8181,0.7679,65.6429,10.5103,6.4742,1826.4186,1757.5014
2021-11-11,1863.2,1866.5,1853.9,1853.9,292,1808.9,1784.14,1787.5211,1.539,0.9352,0.7986,70.4908,14.0246,7.9843,1839.2605,1750.8295
2021-11-12,1867.9,1867.9,1847.6,1860.8,210,1822.1572,1787.69,1788.23,0.3722,0.5466,0.7525,70.4364,17.1686,9.8211,1851.4536,1745.2664
2021-11-15,1866.1,1866.9,1864.5,1864.5,87,1834.7143,1791.0233,1788.9067,0.1988,0.5783,0.7491,68.3344,19.7313,11.8032,1861.3318,1745.6782
2021-11-16,1853.6,1853.6,1853.6,1853.6,1,1843.1,1794.0,1789.4733,-0.5846,0.7251,0.7615,71.3402,20.6448,13.5715,1867.887,1746.723
2021-11-17,1869.7,1869.7,1862.6,1862.6,2,1849.6143,1797.4433,1790.0789,0.4855,0.6437,0.7587,72.2924,21.8431,15.2258,1875.0072,1748.4028
2021-11-18,1861.0,1861.0,1861.0,1861.0,9,1854.6,1800.73,1790.6111,-0.0859,0.6597,0.7604,72.6787,22.4054,16.6617,1880.9795,1750.3305
2021-11-19,1851.2,1851.2,1851.2,1851.2,21,1858.2286,1803.87,1790.8289,-0.5266,0.7222,0.7664,70.6953,21.8089,17.6912,1884.5743,1753.1457
2021-11-22,1806.0,1841.6,1805.7,1841.6,14,1856.4714,1806.7033,1790.9567,-0.5186,0.4559,0.7761,65.919,20.3272,18.2184,1886.6214,1755.8286
2021-11-23,1783.5,1795.5,1783.5,1795.5,264,1847.1428,1808.1567,1790.87,-2.5033,0.9706,0.9138,57.4688,15.2572,17.6261,1886.754,1754.366
2021-11-24,1784.1,1793.0,1781.4,1793.0,188,1836.9286,1809.23,1790.6489,-0.1392,0.9376,0.9111,54.6068,10.9116,16.2832,1886.6936,1754.5764
2021-11-26,1785.3,1791.4,1785.3,1791.1,186800,1828.0,1809.1933,1790.4722,-0.106,0.9522,0.8516,48.8242,7.2311,14.4728,1886.8543,1753.9757
2021-11-29,1782.3,1798.9,1779.1,1791.7,26926,1817.8714,1809.1,1790.4511,0.0335,0.8887,0.8512,40.9707,4.3129,12.4408,1886.9083,1753.7817
2021-11-30,1773.6,1808.1,1768.7,1783.9,4903,1806.8571,1809.8433,1790.2722,-0.4353,0.8679,0.783,34.7983,1.3552,10.2237,1887.1206,1753.2094
2021-12-01,1781.6,1790.5,1772.3,1774.8,1128,1795.9429,1809.75,1789.9644,-0.5101,0.8681,0.7719,32.7236,-1.7034,7.8383,1888.1437,1750.6163
2021-12-02,1760.7,1780.9,1760.6,1780.9,1557,1787.2714,1809.96,1789.7111,0.3437,0.9394,0.7737,20.9395,-3.5938,5.5519,1886.9777,1753.0723
2021-12-03,1782.0,1785.1,1766.5,1767.5,694,1783.2714,1809.4767,1789.3556,-0.7524,0.3687,0.7822,14.6858,-6.1028,3.2209,1887.8753,1751.2647
2021-12-06,1777.5,1783.0,1777.2,1780.2,381,1781.4429,1809.2467,1789.0622,0.7185,0.5149,0.792,20.1275,-6.9859,1.1796,1888.5596,1749.1104
